cause_of_death,date,quarter,Date-month,Year,dead,location,latitude,longitude,"latitude, longitude"
drowned,2001-08-19T00:00:00Z,3Q2001,2001 -- 8,2001,0,"Cabo de Tres Forcas, Morocco",35.435,-2.993611,"35.435, -2.993611"
drowned,2001-08-18T00:00:00Z,3Q2001,2001 -- 8,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-08-18T00:00:00Z,3Q2001,2001 -- 8,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-08-17T00:00:00Z,3Q2001,2001 -- 8,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-08-07T00:00:00Z,3Q2001,2001 -- 8,2001,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2001-08-04T00:00:00Z,3Q2001,2001 -- 8,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-07-14T00:00:00Z,3Q2001,2001 -- 7,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-07-12T00:00:00Z,3Q2001,2001 -- 7,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-07-10T00:00:00Z,3Q2001,2001 -- 7,2001,0,Bodrum,37.035339,27.43029,"37.035339, 27.43029"
drowned,2001-07-10T00:00:00Z,3Q2001,2001 -- 7,2001,0,Bodrum,37.035339,27.43029,"37.035339, 27.43029"
drowned,2001-07-08T00:00:00Z,3Q2001,2001 -- 7,2001,0,ragusa,36.926927,14.725513,"36.926927, 14.725513"
drowned,2001-06-15T00:00:00Z,2Q2001,2001 -- 6,2001,0,Spanish coast,37.931706,-0.660553,"37.931706, -0.660553"
drowned,2001-06-14T00:00:00Z,2Q2001,2001 -- 6,2001,0,"Chtapodia, greece",37.411111,25.568889,"37.411111, 25.568889"
drowned,2001-06-13T00:00:00Z,2Q2001,2001 -- 6,2001,0,mykonos,37.446719,25.328862,"37.446719, 25.328862"
drowned,2001-06-13T00:00:00Z,2Q2001,2001 -- 6,2001,0,mykonos,37.446719,25.328862,"37.446719, 25.328862"
drowned,2001-06-10T00:00:00Z,2Q2001,2001 -- 6,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-06-10T00:00:00Z,2Q2001,2001 -- 6,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2001-05-31T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-05-29T00:00:00Z,2Q2001,2001 -- 5,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-05-23T00:00:00Z,2Q2001,2001 -- 5,2001,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
drowned,2001-05-23T00:00:00Z,2Q2001,2001 -- 5,2001,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
drowned,2001-05-08T00:00:00Z,2Q2001,2001 -- 5,2001,0,evia,38.523604,23.858474,"38.523604, 23.858474"
drowned,2001-05-01T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-05-01T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-05-01T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-05-01T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-04-17T00:00:00Z,2Q2001,2001 -- 4,2001,0,Putzkau,51.103951,14.235404,"51.103951, 14.235404"
drowned,2001-04-02T00:00:00Z,2Q2001,2001 -- 4,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-27T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-23T00:00:00Z,1Q2001,2001 -- 3,2001,0,otranto,40.143898,18.491168,"40.143898, 18.491168"
drowned,2001-03-22T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-20T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-20T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-20T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-03-15T00:00:00Z,1Q2001,2001 -- 3,2001,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
drowned,2001-03-04T00:00:00Z,1Q2001,2001 -- 3,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-02-10T00:00:00Z,1Q2001,2001 -- 2,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-02-05T00:00:00Z,1Q2001,2001 -- 2,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,iran,32.427908,53.688046,"32.427908, 53.688046"
drowned,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,gata,38.77474,0.08519,"38.77474, 0.08519"
drowned,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,Slovakia to Slovakia,48.60192,17.666016,"48.60192, 17.666016"
drowned,2001-12-26T00:00:00Z,4Q2001,2001 -- 12,2001,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2001-12-16T00:00:00Z,4Q2001,2001 -- 12,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-12-08T00:00:00Z,4Q2001,2001 -- 12,2001,0,"El Ejido, spain",36.774063,-2.815304,"36.774063, -2.815304"
drowned,2001-12-05T00:00:00Z,4Q2001,2001 -- 12,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-11-27T00:00:00Z,4Q2001,2001 -- 11,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-11-24T00:00:00Z,4Q2001,2001 -- 11,2001,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2001-11-05T00:00:00Z,4Q2001,2001 -- 11,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-11-05T00:00:00Z,4Q2001,2001 -- 11,2001,0,puglia,40.792839,17.101193,"40.792839, 17.101193"
drowned,2001-11-05T00:00:00Z,4Q2001,2001 -- 11,2001,0,Kop_any,48.793521,17.089663,"48.793521, 17.089663"
drowned,2001-11-05T00:00:00Z,4Q2001,2001 -- 11,2001,0,morava,49.195098,16.60673,"49.195098, 16.60673"
drowned,2001-10-24T00:00:00Z,4Q2001,2001 -- 10,2001,0,neisse,50.482286,17.329586,"50.482286, 17.329586"
drowned,2001-10-22T00:00:00Z,4Q2001,2001 -- 10,2001,0,gibraltar,36.140751,-5.353585,"36.140751, -5.353585"
drowned,2001-10-06T00:00:00Z,4Q2001,2001 -- 10,2001,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
drowned,2001-10-05T00:00:00Z,4Q2001,2001 -- 10,2001,0,trani,41.277486,16.417833,"41.277486, 16.417833"
drowned,2001-10-01T00:00:00Z,4Q2001,2001 -- 10,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-01-24T00:00:00Z,1Q2001,2001 -- 1,2001,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2001-01-21T00:00:00Z,1Q2001,2001 -- 1,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-01-20T00:00:00Z,1Q2001,2001 -- 1,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2001-01-19T00:00:00Z,1Q2001,2001 -- 1,2001,0,dover,51.127876,1.313403,"51.127876, 1.313403"
drowned,2001-01-11T00:00:00Z,1Q2001,2001 -- 1,2001,0,aegean,37.075546,25.520736,"37.075546, 25.520736"
drowned,2001-01-11T00:00:00Z,1Q2001,2001 -- 1,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2001-01-11T00:00:00Z,1Q2001,2001 -- 1,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2001-01-11T00:00:00Z,1Q2001,2001 -- 1,2001,0,Southern Adriatic,40.771667,18.69873,"40.771667, 18.69873"
drowned,2001-01-11T00:00:00Z,1Q2001,2001 -- 1,2001,0,Southern Adriatic,40.771667,18.69873,"40.771667, 18.69873"
drowned,2001-01-07T00:00:00Z,1Q2001,2001 -- 1,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2001-01-06T00:00:00Z,1Q2001,2001 -- 1,2001,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2001-01-06T00:00:00Z,1Q2001,2001 -- 1,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2001-01-05T00:00:00Z,1Q2001,2001 -- 1,2001,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
hypothermia,2001-07-04T00:00:00Z,3Q2001,2001 -- 7,2001,0,bulgaria,42.733883,25.48583,"42.733883, 25.48583"
hypothermia,2001-05-12T00:00:00Z,2Q2001,2001 -- 5,2001,0,teheran,35.696216,51.422945,"35.696216, 51.422945"
hypothermia,2001-05-06T00:00:00Z,2Q2001,2001 -- 5,2001,0,bulgaria,42.733883,25.48583,"42.733883, 25.48583"
hypothermia,2001-04-16T00:00:00Z,2Q2001,2001 -- 4,2001,0,bulgaria,42.733883,25.48583,"42.733883, 25.48583"
hypothermia,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,iran,32.427908,53.688046,"32.427908, 53.688046"
hypothermia,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,edirne,41.681808,26.562269,"41.681808, 26.562269"
hypothermia,2001-12-24T00:00:00Z,4Q2001,2001 -- 12,2001,0,Netherland,55.57156,-4.410332,"55.57156, -4.410332"
hypothermia,2001-11-24T00:00:00Z,4Q2001,2001 -- 11,2001,0,Africa to Netherland,52.958346,3.867188,"52.958346, 3.867188"
shot by the police,2001-07-15T00:00:00Z,3Q2001,2001 -- 7,2001,0,syria,34.802075,38.996815,"34.802075, 38.996815"
shot by the police,2001-07-13T00:00:00Z,3Q2001,2001 -- 7,2001,0,syria,34.802075,38.996815,"34.802075, 38.996815"
shot by the police,2001-01-02T00:00:00Z,1Q2001,2001 -- 1,2001,0,"JÌ¦nkÌ¦ping, Sweden",57.782614,14.161788,"57.782614, 14.161788"
shot by the police,2001-01-01T00:00:00Z,1Q2001,2001 -- 1,2001,0,"JÌ¦nkÌ¦ping, Sweden",57.782614,14.161788,"57.782614, 14.161788"
unknown,2001-09-27T00:00:00Z,3Q2001,2001 -- 9,2001,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
unknown,2001-09-26T00:00:00Z,3Q2001,2001 -- 9,2001,0,Suez Canal,30.840842,32.32634,"30.840842, 32.32634"
unknown,2001-09-18T00:00:00Z,3Q2001,2001 -- 9,2001,0,"Saarlouis-Fraulautern, germany",49.328575,6.771879,"49.328575, 6.771879"
unknown,2001-09-17T00:00:00Z,3Q2001,2001 -- 9,2001,0,sahara,23.803497,11.291889,"23.803497, 11.291889"
unknown,2001-09-17T00:00:00Z,3Q2001,2001 -- 9,2001,0,rabat,34.015049,-6.83272,"34.015049, -6.83272"
unknown,2001-09-16T00:00:00Z,3Q2001,2001 -- 9,2001,0,vlora,40.471882,19.490219,"40.471882, 19.490219"
unknown,2001-09-11T00:00:00Z,3Q2001,2001 -- 9,2001,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
unknown,2001-09-04T00:00:00Z,3Q2001,2001 -- 9,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-09-04T00:00:00Z,3Q2001,2001 -- 9,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-09-04T00:00:00Z,3Q2001,2001 -- 9,2001,0,evia,38.523604,23.858474,"38.523604, 23.858474"
unknown,2001-08-24T00:00:00Z,3Q2001,2001 -- 8,2001,0,lecce,40.351516,18.175016,"40.351516, 18.175016"
unknown,2001-08-20T00:00:00Z,3Q2001,2001 -- 8,2001,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
unknown,2001-08-19T00:00:00Z,3Q2001,2001 -- 8,2001,0,dover,51.127876,1.313403,"51.127876, 1.313403"
unknown,2001-08-10T00:00:00Z,3Q2001,2001 -- 8,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-08-09T00:00:00Z,3Q2001,2001 -- 8,2001,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
unknown,2001-08-09T00:00:00Z,3Q2001,2001 -- 8,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-08-05T00:00:00Z,3Q2001,2001 -- 8,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-08-05T00:00:00Z,3Q2001,2001 -- 8,2001,0,Mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-08-04T00:00:00Z,3Q2001,2001 -- 8,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-07-15T00:00:00Z,3Q2001,2001 -- 7,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-07-09T00:00:00Z,3Q2001,2001 -- 7,2001,0,scoglitti,36.893322,14.42889,"36.893322, 14.42889"
unknown,2001-06-27T00:00:00Z,2Q2001,2001 -- 6,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-06-27T00:00:00Z,2Q2001,2001 -- 6,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-06-13T00:00:00Z,2Q2001,2001 -- 6,2001,0,lecce,40.351516,18.175016,"40.351516, 18.175016"
unknown,2001-06-08T00:00:00Z,2Q2001,2001 -- 6,2001,0,sevilla,37.388096,-5.98233,"37.388096, -5.98233"
unknown,2001-05-24T00:00:00Z,2Q2001,2001 -- 5,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
unknown,2001-05-07T00:00:00Z,2Q2001,2001 -- 5,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-05-03T00:00:00Z,2Q2001,2001 -- 5,2001,0,Italy,41.87194,12.56738,"41.87194, 12.56738"
unknown,2001-05-02T00:00:00Z,2Q2001,2001 -- 5,2001,0,casablanca,33.533333,-7.583333,"33.533333, -7.583333"
unknown,2001-03-17T00:00:00Z,1Q2001,2001 -- 3,2001,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
unknown,2001-03-04T00:00:00Z,1Q2001,2001 -- 3,2001,0,casablanca,33.533333,-7.583333,"33.533333, -7.583333"
unknown,2001-02-25T00:00:00Z,1Q2001,2001 -- 2,2001,0,libyan,26.3351,17.228331,"26.3351, 17.228331"
unknown,2001-12-31T00:00:00Z,4Q2001,2001 -- 12,2001,0,iran,32.427908,53.688046,"32.427908, 53.688046"
unknown,2001-12-11T00:00:00Z,4Q2001,2001 -- 12,2001,0,Spain,40.463667,-3.74922,"40.463667, -3.74922"
unknown,2001-12-09T00:00:00Z,4Q2001,2001 -- 12,2001,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
unknown,2001-12-06T00:00:00Z,4Q2001,2001 -- 12,2001,0,cesme,38.32981,26.314921,"38.32981, 26.314921"
unknown,2001-12-04T00:00:00Z,4Q2001,2001 -- 12,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
unknown,2001-12-02T00:00:00Z,4Q2001,2001 -- 12,2001,0,"Cesvos, greece",39.16408,26.372171,"39.16408, 26.372171"
unknown,2001-11-08T00:00:00Z,4Q2001,2001 -- 11,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-11-06T00:00:00Z,4Q2001,2001 -- 11,2001,0,Bodrum,37.035339,27.43029,"37.035339, 27.43029"
unknown,2001-11-05T00:00:00Z,4Q2001,2001 -- 11,2001,0,Greece,39.074208,21.824312,"39.074208, 21.824312"
unknown,2001-10-27T00:00:00Z,4Q2001,2001 -- 10,2001,0,algeciras,36.132977,-5.453909,"36.132977, -5.453909"
unknown,2001-10-25T00:00:00Z,4Q2001,2001 -- 10,2001,0,kos,36.799851,27.102943,"36.799851, 27.102943"
unknown,2001-10-24T00:00:00Z,4Q2001,2001 -- 10,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-10-17T00:00:00Z,4Q2001,2001 -- 10,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-10-17T00:00:00Z,4Q2001,2001 -- 10,2001,0,"Calais, france",50.95129,1.858686,"50.95129, 1.858686"
unknown,2001-10-14T00:00:00Z,4Q2001,2001 -- 10,2001,0,Turkey to Italy,35.922273,28.476563,"35.922273, 28.476563"
unknown,2001-10-14T00:00:00Z,4Q2001,2001 -- 10,2001,0,crotone,39.080793,17.12711,"39.080793, 17.12711"
unknown,2001-10-05T00:00:00Z,4Q2001,2001 -- 10,2001,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2001-01-08T00:00:00Z,1Q2001,2001 -- 1,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
unknown,2001-01-06T00:00:00Z,1Q2001,2001 -- 1,2001,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
unknown,2001-01-02T00:00:00Z,1Q2001,2001 -- 1,2001,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
asphyxiated,2002-09-12T00:00:00Z,3Q2002,2002 -- 9,2002,0,algeciras,36.132977,-5.453909,"36.132977, -5.453909"
asphyxiated,2002-08-30T00:00:00Z,3Q2002,2002 -- 8,2002,0,napels,40.851775,14.268124,"40.851775, 14.268124"
asphyxiated,2002-08-18T00:00:00Z,3Q2002,2002 -- 8,2002,0,paris,48.856614,2.352222,"48.856614, 2.352222"
asphyxiated,2002-07-01T00:00:00Z,3Q2002,2002 -- 7,2002,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
asphyxiated,2002-05-25T00:00:00Z,2Q2002,2002 -- 5,2002,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
asphyxiated,2002-04-13T00:00:00Z,2Q2002,2002 -- 4,2002,0,istanbul,41.00527,28.97696,"41.00527, 28.97696"
asphyxiated,2002-02-01T00:00:00Z,1Q2002,2002 -- 2,2002,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
asphyxiated,2002-12-31T00:00:00Z,4Q2002,2002 -- 12,2002,0,agadez,16.966667,7.983333,"16.966667, 7.983333"
asphyxiated,2002-12-29T00:00:00Z,4Q2002,2002 -- 12,2002,0,paris,48.856614,2.352222,"48.856614, 2.352222"
asphyxiated,2002-12-26T00:00:00Z,4Q2002,2002 -- 12,2002,0,malaga,36.721261,-4.421266,"36.721261, -4.421266"
asphyxiated,2002-11-09T00:00:00Z,4Q2002,2002 -- 11,2002,0,sevilla,37.388096,-5.98233,"37.388096, -5.98233"
asphyxiated,2002-10-10T00:00:00Z,4Q2002,2002 -- 10,2002,0,algeciras,36.132977,-5.453909,"36.132977, -5.453909"
asphyxiated,2002-01-11T00:00:00Z,1Q2002,2002 -- 1,2002,0,livorno,43.548473,10.310567,"43.548473, 10.310567"
asphyxiated,2002-01-07T00:00:00Z,1Q2002,2002 -- 1,2002,0,"Avellino, Italy",40.914384,14.79028,"40.914384, 14.79028"
asphyxiated,2002-01-06T00:00:00Z,1Q2002,2002 -- 1,2002,0,brindisi,40.632728,17.941762,"40.632728, 17.941762"
asphyxiated,2002-01-03T00:00:00Z,1Q2002,2002 -- 1,2002,0,catalca,41.140406,28.465958,"41.140406, 28.465958"
asphyxiated,2002-01-01T00:00:00Z,1Q2002,2002 -- 1,2002,0,Marocco to Spain,35.964373,-5.196533,"35.964373, -5.196533"
asphyxiated,2002-01-01T00:00:00Z,1Q2002,2002 -- 1,2002,0,Greece to Italy,39.587628,18.94043,"39.587628, 18.94043"
drowned,2002-09-25T00:00:00Z,3Q2002,2002 -- 9,2002,0,lesbos,39.16408,26.372171,"39.16408, 26.372171"
drowned,2002-09-25T00:00:00Z,3Q2002,2002 -- 9,2002,0,lesbos,39.16408,26.372171,"39.16408, 26.372171"
drowned,2002-09-21T00:00:00Z,3Q2002,2002 -- 9,2002,0,scoglitti,36.893322,14.42889,"36.893322, 14.42889"
drowned,2002-09-14T00:00:00Z,3Q2002,2002 -- 9,2002,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
drowned,2002-09-14T00:00:00Z,3Q2002,2002 -- 9,2002,0,capo,38.158524,14.742693,"38.158524, 14.742693"
drowned,2002-09-04T00:00:00Z,3Q2002,2002 -- 9,2002,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2002-08-21T00:00:00Z,3Q2002,2002 -- 8,2002,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2002-08-09T00:00:00Z,3Q2002,2002 -- 8,2002,0,barbate,36.19002,-5.92248,"36.19002, -5.92248"
drowned,2002-08-09T00:00:00Z,3Q2002,2002 -- 8,2002,0,barbate,36.19002,-5.92248,"36.19002, -5.92248"
drowned,2002-08-05T00:00:00Z,3Q2002,2002 -- 8,2002,0,menderes,38.244854,27.13824,"38.244854, 27.13824"
drowned,2002-08-05T00:00:00Z,3Q2002,2002 -- 8,2002,0,puglia,40.792839,17.101193,"40.792839, 17.101193"
drowned,2002-08-05T00:00:00Z,3Q2002,2002 -- 8,2002,0,puglia,40.792839,17.101193,"40.792839, 17.101193"
drowned,2002-08-01T00:00:00Z,3Q2002,2002 -- 8,2002,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2002-07-20T00:00:00Z,3Q2002,2002 -- 7,2002,0,vlora,40.471882,19.490219,"40.471882, 19.490219"
drowned,2002-07-10T00:00:00Z,3Q2002,2002 -- 7,2002,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2002-07-02T00:00:00Z,3Q2002,2002 -- 7,2002,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2002-06-26T00:00:00Z,2Q2002,2002 -- 6,2002,0,kos,36.799851,27.102943,"36.799851, 27.102943"
drowned,2002-06-26T00:00:00Z,2Q2002,2002 -- 6,2002,0,kos,36.799851,27.102943,"36.799851, 27.102943"
drowned,2002-06-23T00:00:00Z,2Q2002,2002 -- 6,2002,0,Africa to Spain,35.010802,-7.514648,"35.010802, -7.514648"
drowned,2002-06-18T00:00:00Z,2Q2002,2002 -- 6,2002,0,lanzarote,29.046854,-13.589973,"29.046854, -13.589973"
drowned,2002-06-14T00:00:00Z,2Q2002,2002 -- 6,2002,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
drowned,2002-06-11T00:00:00Z,2Q2002,2002 -- 6,2002,0,england,52.355518,-1.17432,"52.355518, -1.17432"
drowned,2002-06-10T00:00:00Z,2Q2002,2002 -- 6,2002,0,izmir,38.41885,27.12872,"38.41885, 27.12872"
drowned,2002-06-07T00:00:00Z,2Q2002,2002 -- 6,2002,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
drowned,2002-06-07T00:00:00Z,2Q2002,2002 -- 6,2002,0,lecce,40.351516,18.175016,"40.351516, 18.175016"
drowned,2002-05-30T00:00:00Z,2Q2002,2002 -- 5,2002,0,izmir,38.41885,27.12872,"38.41885, 27.12872"
drowned,2002-05-19T00:00:00Z,2Q2002,2002 -- 5,2002,0,Croatia,45.1,15.2,"45.1, 15.2"
drowned,2002-05-12T00:00:00Z,2Q2002,2002 -- 5,2002,0,sava,40.403712,17.557323,"40.403712, 17.557323"
drowned,2002-05-12T00:00:00Z,2Q2002,2002 -- 5,2002,0,sava,40.403712,17.557323,"40.403712, 17.557323"
drowned,2002-05-08T00:00:00Z,2Q2002,2002 -- 5,2002,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2002-04-23T00:00:00Z,2Q2002,2002 -- 4,2002,0,lanzarote,29.046854,-13.589973,"29.046854, -13.589973"
drowned,2002-04-16T00:00:00Z,2Q2002,2002 -- 4,2002,0,naxos,37.102103,25.376114,"37.102103, 25.376114"
drowned,2002-03-01T00:00:00Z,1Q2002,2002 -- 3,2002,0,gorizia,45.940181,13.620175,"45.940181, 13.620175"
drowned,2002-02-19T00:00:00Z,1Q2002,2002 -- 2,2002,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
drowned,2002-02-12T00:00:00Z,1Q2002,2002 -- 2,2002,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2002-02-01T00:00:00Z,1Q2002,2002 -- 2,2002,0,italian coast,44.348399,9.234647,"44.348399, 9.234647"
drowned,2002-12-31T00:00:00Z,4Q2002,2002 -- 12,2002,0,symi,36.585572,27.842865,"36.585572, 27.842865"
drowned,2002-12-31T00:00:00Z,4Q2002,2002 -- 12,2002,0,symi,36.585572,27.842865,"36.585572, 27.842865"
drowned,2002-12-31T00:00:00Z,4Q2002,2002 -- 12,2002,0,evia,38.523604,23.858474,"38.523604, 23.858474"
drowned,2002-12-25T00:00:00Z,4Q2002,2002 -- 12,2002,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2002-12-24T00:00:00Z,4Q2002,2002 -- 12,2002,0,chios,38.370981,26.136346,"38.370981, 26.136346"
drowned,2002-12-24T00:00:00Z,4Q2002,2002 -- 12,2002,0,chios,38.370981,26.136346,"38.370981, 26.136346"
drowned,2002-12-23T00:00:00Z,4Q2002,2002 -- 12,2002,0,"Corfu, Greece",39.611839,19.830605,"39.611839, 19.830605"
drowned,2002-12-18T00:00:00Z,4Q2002,2002 -- 12,2002,0,evia,38.523604,23.858474,"38.523604, 23.858474"
drowned,2002-12-18T00:00:00Z,4Q2002,2002 -- 12,2002,0,evia,38.523604,23.858474,"38.523604, 23.858474"
drowned,2002-12-05T00:00:00Z,4Q2002,2002 -- 12,2002,0,france,46.227638,2.213749,"46.227638, 2.213749"
drowned,2002-12-01T00:00:00Z,4Q2002,2002 -- 12,2002,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
drowned,2002-11-29T00:00:00Z,4Q2002,2002 -- 11,2002,0,laayoun,27.153611,-13.203333,"27.153611, -13.203333"
drowned,2002-11-29T00:00:00Z,4Q2002,2002 -- 11,2002,0,tripoli,32.876174,13.187507,"32.876174, 13.187507"
drowned,2002-11-29T00:00:00Z,4Q2002,2002 -- 11,2002,0,tripoli,32.876174,13.187507,"32.876174, 13.187507"
drowned,2002-11-12T00:00:00Z,4Q2002,2002 -- 11,2002,0,larache,35.183333,-6.15,"35.183333, -6.15"
drowned,2002-11-12T00:00:00Z,4Q2002,2002 -- 11,2002,0,larache,35.183333,-6.15,"35.183333, -6.15"
drowned,2002-11-05T00:00:00Z,4Q2002,2002 -- 11,2002,0,menderes,38.244854,27.13824,"38.244854, 27.13824"
drowned,2002-11-02T00:00:00Z,4Q2002,2002 -- 11,2002,0,otranto,40.143898,18.491168,"40.143898, 18.491168"
drowned,2002-11-02T00:00:00Z,4Q2002,2002 -- 11,2002,0,otranto,40.143898,18.491168,"40.143898, 18.491168"
drowned,2002-10-20T00:00:00Z,4Q2002,2002 -- 10,2002,0,lesbos,39.16408,26.372171,"39.16408, 26.372171"
